code,product
Y83,富蘭克林坦伯頓全球亞洲債券基金A股(澳幣避險)(月配息)(本基金之配息來源可能為本金)
Y87,(百元基金)富蘭克林坦伯頓全球全球債券總報酬基金A股(累積)(美元)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)
Y88,(百元基金)富蘭克林坦伯頓全球全球債券總報酬基金A股(月配息)(美元)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)
828,富達歐元現金基金-配權帳戶-歐元
F49,富達歐元現金基金(配息帳戶)(歐元)
84G,富蘭克林坦伯頓全球美元短期票券基金F股(月配息)(美元)
84A,富蘭克林坦伯頓全球全球債券基金F股(月配息)(美元)(本基金之配息來源可能為本金)
59K,富蘭克林坦伯頓全球美元短期票券基金B股
Y85,富蘭克林坦伯頓全球債券總報酬基金A股(月配息)(澳幣避險)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)
X18,富蘭克林坦伯頓月入息基金(月配息)(美元)
X21,富蘭克林坦伯頓月入息基金(月配權)(美元)
88Q,富蘭克林坦伯頓全球美國政府基金F股(月配息)(美元)(本基金之配息來源可能為本金)
502,富蘭克林坦伯頓全球全球債券基金B股(月配息)(美元)(本基金之配息來源可能為本金)
88R,富蘭克林坦伯頓全球全球債券總報酬基金F股(月配息)(美元)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)
504,富蘭克林坦伯頓全球美國政府基金B股(月配息)(美元)(本基金之配息來源可能為本金)
50F,富蘭克林坦伯頓全球亞洲債券基金B股(月配息)(本基金之配息來源可能為本金)
50J,比利時聯合資產管理公司-全球高利率債券基金
66S,鋒裕匯理基金美元短期債券 A2 歐元
69M,富蘭克林坦伯頓全球全球債券總報酬基金B股(累積)(美元)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)
69H,富蘭克林坦伯頓全球全球債券總報酬基金B股(月配息)(美元)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)
50K,比利時聯合資產管理公司-新興歐洲債券基金
640,紐約梅隆環球債券投資基金(歐元)
73X,南方神州人民幣基金(半年配息)(本基金未經本國主管機關核准)
L45,聯博短期債券基金AT股(歐元)(本基金之配息來源可能為本金)
Y17,富蘭克林坦伯頓全球全球債券基金(月配息)(歐元)(本基金之配息來源可能為本金)
Y26,富蘭克林坦伯頓全球全球債券基金(月配權)(歐元)(本基金之配息來源可能為本金)
Y86,富蘭克林坦伯頓全球全球債券總報酬基金A股(月配息)(歐元)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)
Y0N,富蘭克林坦伯頓全球新興市場月收益基金A股(穩定月配)美元 (本基金之配息來源可能為本金)
02A,CPR Invest-世代糧食基金 A EUR – Acc
02B,CPR Invest-世代糧食基金 A USD – Acc
02G,摩根環球高收益債券基金－JPM－A股(穩定月配)(美元)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
02F,摩根新興市場債券基金－JPM－A股(穩定月配) (美元)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
02D,摩根美國科技基金-JPM–F 股(累計)(美元)
72V,鋒裕匯理基金環球生態ESG股票 B 美元
89Y,M＆G入息基金X月配後收(美元避險) (本基金之配息來源可能為本金)
89X,M＆G新興市場債券基金X月配後收(美元)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
89Z,M＆G收益優化基金X月配後收(美元避險)(本基金之配息來源可能為本金)
02J,M&G新興市場債券基金A-F月配(美元)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
02M,M&G新興市場債券基金X-F月配後收(美元)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
02H,M&G入息基金A-F月配(美元避險)(本基金之配息來源可能為本金)
02K,M&G入息基金X-F月配後收(美元避險)(本基金之配息來源可能為本金)
02L,M&G收益優化基金X-F月配後收(美元避險)(本基金之配息來源可能為本金)
02I,M&G收益優化基金A-F月配(美元避險)(本基金之配息來源可能為本金)
02N,鋒裕匯理基金美國ESG優化股票 - A USD(未核備)
02O,鋒裕匯理基金美國ESG優化股票 - A EUR(未核備)
01X,鋒裕匯理基金美國ESG優化股票U 美元(未核備)
02P,貝萊德ESG社會責任多元資產基金A2(澳幣避險)
02Q,貝萊德ESG社會責任多元資產基金A2 (南非幣避險)
02R,貝萊德世界科技基金A2(澳幣避險)
02S,貝萊德全球智慧數據股票入息基金A8穩定月配息(南非幣避險)
T47,安聯美國收益基金-AMg穩定月收總收益類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
T48,安聯美國收益基金-AMg穩定月收總收益類股(澳幣避險)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
T46,安聯美國收益基金-AT累積類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
D3E,安聯美元短年期高收益債券基金-BT累積類股(美元)(本基金主要係投資於非投資等級之高風險債券)
D3F,安聯美元短年期高收益債券基金-BMg穩定月收總收益類股(美元)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
D3G,安聯美國收益基金-BT累積類股(美元)(本基金有相當比重投資於非投資等級之高風險債券)
D3H,安聯美國收益基金-BMg穩定月收總收益類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
D3A,安聯主題趨勢基金-BT累積類股(美元)
D3B,安聯收益成長基金-BT累積類股(美元)(本基金有相當比重投資於非投資等級之高風險債券)
D3C,安聯收益成長基金-BM穩定月收類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
D3D,安聯收益成長基金-BMg7月收總收益類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
CJ1,(百元基金)野村優質基金
CJ2,(百元基金)野村成長基金
K22,(百元基金)野村積極成長基金
K23,(百元基金)野村鴻運基金
W14,新光大三通基金(台幣)
CJ5,(百元基金)野村中小基金
H07,(百元基金)復華中小精選基金
K19,(百元基金)野村台灣運籌基金
Q14,國泰科技生化基金
PD2,街口中小型基金
W01,新光台灣富貴基金(台幣)
W07,新光店頭基金
TT3,安聯台灣科技基金
419,群益印度中小基金(美元)
100,富邦精準基金
P02,瀚亞高科技基金
K09,(百元基金)野村高科技基金
FA1,德銀遠東DWS台灣旗艦基金
CZ3,群益葛萊美基金(台幣)
Q13,國泰大中華基金
W06,新光創新科技基金
U09,統一黑馬基金(台幣)
CJ4,(百元基金)野村E科技基金
Q10,國泰國泰基金
UC9,施羅德台灣樂活中小基金
220,富邦科技基金
U03,統一中小基金
P08,瀚亞中小型股基金
107,富邦台灣心基金
P05,瀚亞菁華基金
103,富邦高成長基金
101,富邦長紅基金
EN2,華南永昌永昌基金
JF6,(百元基金)摩根東方科技基金
U02,統一奔騰基金(台幣)
UD5,(百元基金)元大經貿基金
UX6,元大二○○一基金
202,群益印度中小基金
271,富邦富邦基金
U08,統一全天候基金(台幣)
Q11,國泰中小成長基金
CZ1,群益奧斯卡基金(台幣)
436,第一金全球AI機器人及自動化產業基金(美元)
118,富邦精銳中小基金(台幣)
FK1,(百元基金)富蘭克林華美第一富基金(台幣)
JF3,(百元基金)摩根新興科技基金
167,保德信高成長基金(手續費前收型)
UF9,保德信高成長基金(手續費後收型)
395,瀚亞印度基金-美元
H2A,復華亞太神龍科技基金(美元)
CJ3,(百元基金)野村平衡基金
K21,(百元基金)野村鴻利基金
421,群益印度中小基金(人民幣)
U07,統一統信基金
CT3,景順台灣科技基金
CY8,群益中小型股基金
181,(百元基金)摩根台灣金磚基金-累積型
EM4,華南永昌物聯網精選基金
PD1,街口台灣基金(台幣)
UD2,(百元基金)元大多多基金(台幣)
UD4,(百元基金)元大店頭基金
UD6,(百元基金)元大高科技基金(台幣)
CT4,景順主流基金
CY2,群益長安基金(台幣)
TC3,台新中國通基金
UF3,保德信科技島基金
GH6,第一金電子基金
UD7,(百元基金)元大新主流基金(台幣)
499,安聯台灣智慧基金
UY1,元大台灣卓越50ETF連結基金(不配息)
P03,瀚亞外銷基金
CY3,群益創新科技基金
Z04,日盛高科技基金(台幣)
BU1,貝萊德寶利基金
GH8,第一金亞洲科技基金
H02,(百元基金)復華復華基金(台幣)
IT7,兆豐國際電子基金(台幣)
GK4,第一金全球AI機器人及自動化產業基金
Z03,日盛精選五虎基金
H22,(百元基金)復華全球大趨勢基金
GO1,聯博大利基金(台幣)
UY0,元大富櫃50ETF連結基金(不配息)
U01,統一經建基金
JF8,(百元基金)摩根中小基金
Z10,日盛新台商基金(台幣)
KG1,凱基開創基金
P21,瀚亞印度基金
UF1,保德信店頭市場基金
455,復華全球物聯網科技基金(美元)
US3,聯邦中國龍基金
CH4,匯豐龍騰電子基金
153,柏瑞亞太高股息A基金(不配息)(台幣)(本基金之配息來源可能為本金)
154,柏瑞亞太高股息B(月配息)基金(本基金之配息來源可能為本金)
H38,復華亞太神龍科技基金(新臺幣)
BM2,(百元基金)元大台灣加權股價指數基金(台幣)
Z01,日盛上選基金(A類型)
UD1,(百元基金)元大多福基金
TC0,台新台灣中小基金
321,兆豐國際中國A股基金(美元)
H05,(百元基金)復華數位經濟基金(台幣)
Z02,日盛小而美基金
US2,聯邦精選科技基金(台幣)
TT1,安聯台灣大壩基金-A類型-新臺幣
IT0,兆豐國際第一基金
393,(百元基金)瀚亞印度基金-人民幣
K41,(百元基金)野村印度潛力基金
H18,(百元基金)復華亞太成長基金
H03,(百元基金)復華高成長基金
H15,(百元基金)復華全方位基金(台幣)
UF5,保德信中小型股基金
H28,(百元基金)復華大中華中小策略基金
UG6,保德信全球中小基金(台幣)
P16,瀚亞美國高科技基金
FL1,(百元基金)富蘭克林華美高科技基金
P27,瀚亞非洲基金
CI2,匯豐龍鳳基金-A類型
GJ3,第一金創新趨勢基金
404,(百元基金)摩根中國A股基金(美元)
U10,統一龍馬基金(台幣)
168,保德信金滿意基金(手續費前收型)
UG1,保德信金滿意基金(手續費後收型)
388,國泰中國內需增長基金(美元)
UD3,(百元基金)元大卓越基金(台幣)
IT8,兆豐國際萬全基金(台幣)
JF5,(百元基金)摩根龍揚基金
163,(百元基金)摩根金龍收成基金
UW2,(百元基金)元大全球農業商機基金
CH6,匯豐台灣精典基金
TS5,台新主流基金
495,柏瑞亞洲亮點股票基金A(新臺幣)
GH5,第一金小型精選基金
NU2,路博邁5G股票基金N累積(南非幣)
NX3,路博邁5G股票基金T累積(人民幣)
160,(百元基金)摩根東方內需機會基金
NV3,路博邁5G股票基金T累積(南非幣)
NS1,路博邁5G股票基金N累積(人民幣)
JF4,(百元基金)摩根亞洲基金
H37,復華全球物聯網科技基金(新臺幣)
320,兆豐國際中國A股基金(新臺幣)
Z22,日盛首選基金(台幣)
UW5,(百元基金)元大印度基金
JF1,(百元基金)摩根台灣增長基金
TT8,安聯亞洲動態策略基金
NY3,路博邁5G股票基金T累積(美元)
NR3,路博邁5G股票基金N累積(美元)
IS9,兆豐國際中國Ａ股基金(人民幣)
364,群益華夏盛世基金(美元)
420,群益東協成長基金(美元)
188,(百元基金)元大印尼指數基金
W25,新光全球ＡＩ新創產業基金
CY4,群益店頭市場基金(台幣)
FD2,富達台灣成長基金(台幣)
IS6,兆豐國際豐台灣基金
